Day,AGGRAVATED ASSAULT,MISC,MOTOR VEHICLE THEFT,BURGLARY,ARSON,ROBBERY,RAPE,DRUG OFFENSE,MURDER AND NON-NEGLIGENT MANSLAUGHTER
08-31,95.18181818181819,256.09090909090907,134.45454545454547,31.90909090909091,1.1818181818181819,24.181818181818183,2.909090909090909,45.63636363636363,1.4545454545454546
09-01,89.36363636363636,241.0909090909091,128.63636363636363,28.90909090909091,1.4545454545454546,24.09090909090909,2.727272727272727,44.63636363636363,1.1818181818181819
09-02,86.81818181818181,264.72727272727275,127.63636363636364,33.90909090909091,1.0909090909090908,24.09090909090909,3.727272727272727,47.90909090909091,1.2727272727272727
09-03,91.45454545454545,260.1818181818182,126.63636363636364,31.272727272727273,1.3636363636363635,23.545454545454547,3.0,54.90909090909091,0.8181818181818182
09-04,90.54545454545455,253.72727272727272,127.18181818181819,30.0,1.4545454545454546,22.272727272727273,3.8181818181818183,47.72727272727273,1.0909090909090908
09-05,92.36363636363636,239.9090909090909,126.36363636363636,31.727272727272727,2.272727272727273,21.636363636363637,2.6363636363636362,47.18181818181818,1.1818181818181819
09-06,86.54545454545455,242.9090909090909,122.54545454545455,30.636363636363637,1.1818181818181819,24.0,2.727272727272727,49.63636363636363,1.2727272727272727
09-07,92.0,246.0,126.0,27.90909090909091,1.6363636363636365,24.636363636363637,2.8181818181818183,48.36363636363637,1.0
09-08,95.36363636363636,238.45454545454547,137.63636363636363,31.09090909090909,1.6363636363636365,24.272727272727273,4.181818181818182,45.72727272727273,1.5454545454545454
09-09,92.27272727272727,228.1818181818182,125.0909090909091,30.818181818181817,1.1818181818181819,23.363636363636363,2.1818181818181817,45.36363636363637,0.8181818181818182
09-10,97.54545454545455,235.1818181818182,125.45454545454545,30.272727272727273,1.2727272727272727,23.90909090909091,3.1818181818181817,42.63636363636363,0.5454545454545454
09-11,95.81818181818181,241.1818181818182,117.54545454545455,28.363636363636363,1.0,22.727272727272727,2.727272727272727,48.18181818181818,1.0909090909090908
09-12,95.72727272727273,225.27272727272728,131.0909090909091,30.272727272727273,1.0909090909090908,20.636363636363637,2.6363636363636362,47.45454545454545,0.45454545454545453
09-13,96.18181818181819,238.8181818181818,123.81818181818181,30.818181818181817,2.272727272727273,23.0,2.727272727272727,46.45454545454545,1.0
09-14,94.54545454545455,232.9090909090909,127.72727272727273,32.45454545454545,1.5454545454545454,24.363636363636363,3.909090909090909,45.45454545454545,1.0
09-15,98.9090909090909,237.54545454545453,128.45454545454547,30.727272727272727,2.090909090909091,23.727272727272727,2.4545454545454546,47.36363636363637,0.5454545454545454
09-16,99.72727272727273,237.45454545454547,133.27272727272728,31.454545454545453,0.9090909090909091,23.0,3.909090909090909,46.18181818181818,0.6363636363636364
09-17,101.18181818181819,245.8181818181818,128.36363636363637,30.0,1.8181818181818181,24.09090909090909,2.1818181818181817,46.72727272727273,0.6363636363636364
09-18,102.0,229.8181818181818,125.0,31.272727272727273,1.0909090909090908,28.636363636363637,3.272727272727273,46.09090909090909,0.45454545454545453
09-19,100.18181818181819,244.9090909090909,130.63636363636363,32.90909090909091,1.1818181818181819,26.90909090909091,3.3636363636363638,47.45454545454545,0.45454545454545453
09-20,100.81818181818181,237.27272727272728,131.72727272727272,31.363636363636363,1.0909090909090908,26.545454545454547,2.3636363636363638,46.0,0.7272727272727273
09-21,103.9090909090909,242.45454545454547,130.1818181818182,32.36363636363637,1.7272727272727273,25.363636363636363,2.5454545454545454,42.27272727272727,1.0909090909090908
09-22,96.0,225.1818181818182,128.36363636363637,42.81818181818182,1.4545454545454546,24.727272727272727,2.272727272727273,43.18181818181818,1.2727272727272727
09-23,99.81818181818181,226.0909090909091,121.0909090909091,30.636363636363637,1.0,23.636363636363637,4.0,42.54545454545455,1.1818181818181819
09-24,95.9090909090909,219.1818181818182,131.0,33.27272727272727,0.9090909090909091,23.545454545454547,2.6363636363636362,44.18181818181818,1.0909090909090908
09-25,100.9090909090909,217.9090909090909,131.8181818181818,34.27272727272727,1.3636363636363635,26.272727272727273,3.0,42.0,1.3636363636363635
09-26,97.0909090909091,230.0909090909091,130.27272727272728,31.0,0.6363636363636364,24.0,3.1818181818181817,43.90909090909091,1.4545454545454546
09-27,96.9090909090909,233.9090909090909,132.45454545454547,31.0,0.9090909090909091,25.363636363636363,2.6363636363636362,41.36363636363637,0.5454545454545454
09-28,102.36363636363636,227.9090909090909,131.72727272727272,30.09090909090909,1.8181818181818181,25.727272727272727,2.5454545454545454,43.45454545454545,0.8181818181818182
09-29,91.27272727272727,230.45454545454547,130.1818181818182,30.636363636363637,1.7272727272727273,24.545454545454547,2.727272727272727,46.72727272727273,0.5454545454545454
09-30,93.81818181818181,219.45454545454547,127.63636363636364,32.54545454545455,1.9090909090909092,24.90909090909091,2.4545454545454546,41.09090909090909,1.0909090909090908
10-01,97.81818181818181,231.45454545454547,122.18181818181819,31.09090909090909,1.3636363636363635,29.09090909090909,2.8181818181818183,49.72727272727273,1.1818181818181819
10-02,92.9090909090909,219.27272727272728,120.18181818181819,30.727272727272727,1.5454545454545454,21.90909090909091,2.8181818181818183,48.90909090909091,1.0909090909090908
10-03,93.0,235.45454545454547,124.36363636363636,29.09090909090909,1.4545454545454546,23.0,2.272727272727273,53.45454545454545,1.2727272727272727
10-04,89.54545454545455,227.0,117.81818181818181,32.90909090909091,1.0909090909090908,23.727272727272727,2.909090909090909,45.90909090909091,1.4545454545454546
10-05,95.45454545454545,238.1818181818182,123.27272727272727,30.454545454545453,1.3636363636363635,22.90909090909091,3.8181818181818183,43.90909090909091,1.6363636363636365
10-06,95.72727272727273,233.54545454545453,127.36363636363636,31.272727272727273,2.0,25.272727272727273,3.5454545454545454,46.45454545454545,0.9090909090909091
10-07,96.27272727272727,235.0,119.18181818181819,30.818181818181817,1.0909090909090908,25.636363636363637,3.1818181818181817,40.72727272727273,0.5454545454545454
10-08,98.0,256.8181818181818,129.72727272727272,30.454545454545453,1.2727272727272727,22.272727272727273,3.090909090909091,43.54545454545455,0.7272727272727273
10-09,92.45454545454545,236.36363636363637,126.45454545454545,30.0,1.7272727272727273,24.636363636363637,3.3636363636363638,49.18181818181818,0.36363636363636365
10-10,88.0,232.9090909090909,129.72727272727272,31.0,1.5454545454545454,24.09090909090909,3.090909090909091,45.0,0.36363636363636365
10-11,89.45454545454545,242.63636363636363,117.27272727272727,31.454545454545453,2.0,23.454545454545453,2.3636363636363638,47.0,0.9090909090909091
10-12,90.72727272727273,236.63636363636363,124.18181818181819,35.54545454545455,1.1818181818181819,23.09090909090909,1.9090909090909092,47.90909090909091,0.8181818181818182
10-13,92.63636363636364,231.9090909090909,129.27272727272728,28.09090909090909,1.7272727272727273,24.09090909090909,2.1818181818181817,42.81818181818182,0.45454545454545453
10-14,90.9090909090909,229.63636363636363,128.45454545454547,29.90909090909091,1.6363636363636365,23.545454545454547,2.727272727272727,44.63636363636363,0.8181818181818182
10-15,86.36363636363636,218.63636363636363,125.0909090909091,30.272727272727273,1.5454545454545454,26.636363636363637,3.727272727272727,43.45454545454545,0.6363636363636364
10-16,100.27272727272727,229.63636363636363,125.18181818181819,29.272727272727273,2.090909090909091,24.363636363636363,2.727272727272727,46.90909090909091,1.0
10-17,91.18181818181819,240.8181818181818,133.0909090909091,28.181818181818183,2.090909090909091,25.09090909090909,3.1818181818181817,44.0,1.8181818181818181
10-18,92.63636363636364,228.54545454545453,127.81818181818181,32.45454545454545,1.0,26.181818181818183,3.6363636363636362,46.18181818181818,0.9090909090909091
10-19,92.18181818181819,224.54545454545453,127.0909090909091,31.181818181818183,1.1818181818181819,27.363636363636363,3.0,44.45454545454545,0.5454545454545454
10-20,99.63636363636364,220.1818181818182,128.0,34.09090909090909,1.1818181818181819,25.181818181818183,2.909090909090909,46.0,1.0909090909090908
10-21,98.9090909090909,226.72727272727272,130.45454545454547,33.27272727272727,1.3636363636363635,24.454545454545453,2.727272727272727,47.27272727272727,0.8181818181818182
10-22,95.18181818181819,238.1818181818182,125.9090909090909,30.818181818181817,1.4545454545454546,25.454545454545453,3.272727272727273,47.63636363636363,0.7272727272727273
10-23,94.72727272727273,230.36363636363637,125.9090909090909,34.54545454545455,1.4545454545454546,26.545454545454547,3.1818181818181817,49.0,1.2727272727272727
10-24,87.0,237.36363636363637,134.36363636363637,32.0,2.3636363636363638,24.636363636363637,3.1818181818181817,44.72727272727273,0.7272727272727273
10-25,93.45454545454545,233.45454545454547,126.63636363636364,30.818181818181817,1.8181818181818181,26.727272727272727,3.8181818181818183,46.18181818181818,0.9090909090909091
10-26,95.0909090909091,222.0909090909091,126.36363636363636,30.545454545454547,1.7272727272727273,25.727272727272727,3.6363636363636362,44.09090909090909,1.0909090909090908
10-27,90.54545454545455,221.9090909090909,123.72727272727273,31.545454545454547,1.5454545454545454,26.545454545454547,2.6363636363636362,42.27272727272727,1.1818181818181819
10-28,87.63636363636364,210.36363636363637,128.45454545454547,28.818181818181817,1.5454545454545454,24.818181818181817,2.090909090909091,44.81818181818182,1.1818181818181819
10-29,84.72727272727273,212.63636363636363,117.18181818181819,28.181818181818183,1.0909090909090908,23.636363636363637,2.272727272727273,43.0,0.7272727272727273
10-30,95.63636363636364,262.54545454545456,117.63636363636364,31.09090909090909,1.8181818181818181,27.636363636363637,3.0,43.27272727272727,0.7272727272727273
10-31,100.18181818181819,249.54545454545453,115.9090909090909,29.90909090909091,1.0,24.272727272727273,1.6363636363636365,38.90909090909091,0.9090909090909091
11-01,93.63636363636364,230.0909090909091,119.18181818181819,28.09090909090909,1.4545454545454546,27.363636363636363,3.3636363636363638,44.36363636363637,0.7272727272727273
11-02,89.0,233.45454545454547,120.27272727272727,25.90909090909091,2.0,26.545454545454547,3.090909090909091,42.90909090909091,0.8181818181818182
11-03,88.63636363636364,219.27272727272728,117.0909090909091,27.0,1.1818181818181819,23.363636363636363,2.5454545454545454,44.09090909090909,1.0
11-04,80.0909090909091,219.1818181818182,118.81818181818181,28.181818181818183,1.1818181818181819,21.181818181818183,2.4545454545454546,43.72727272727273,0.36363636363636365
11-05,84.9090909090909,223.8181818181818,114.63636363636364,31.636363636363637,1.3636363636363635,24.454545454545453,2.909090909090909,46.36363636363637,0.7272727272727273
11-06,85.54545454545455,212.27272727272728,117.0909090909091,34.81818181818182,1.2727272727272727,23.545454545454547,3.3636363636363638,45.54545454545455,0.45454545454545453
11-07,89.45454545454545,229.36363636363637,118.63636363636364,30.545454545454547,1.0909090909090908,25.09090909090909,2.5454545454545454,42.09090909090909,0.8181818181818182
11-08,82.54545454545455,220.72727272727272,113.63636363636364,30.636363636363637,1.7272727272727273,22.636363636363637,2.3636363636363638,41.09090909090909,0.8181818181818182
11-09,87.54545454545455,216.63636363636363,115.36363636363636,31.818181818181817,1.8181818181818181,22.636363636363637,2.272727272727273,46.63636363636363,0.9090909090909091
11-10,89.54545454545455,237.9090909090909,127.54545454545455,33.72727272727273,1.1818181818181819,24.363636363636363,2.727272727272727,47.63636363636363,0.7272727272727273
11-11,81.18181818181819,229.1818181818182,118.81818181818181,23.636363636363637,1.3636363636363635,28.363636363636363,3.272727272727273,54.90909090909091,1.1818181818181819
11-12,87.0909090909091,234.54545454545453,128.72727272727272,30.636363636363637,2.090909090909091,27.454545454545453,3.6363636363636362,43.54545454545455,0.45454545454545453
11-13,84.9090909090909,214.0,117.63636363636364,26.818181818181817,1.0,25.545454545454547,2.1818181818181817,44.72727272727273,0.7272727272727273
11-14,88.0909090909091,218.54545454545453,122.27272727272727,29.272727272727273,1.5454545454545454,27.0,3.090909090909091,48.09090909090909,1.0
11-15,94.81818181818181,220.0,119.9090909090909,30.90909090909091,1.8181818181818181,25.09090909090909,2.5454545454545454,50.63636363636363,0.6363636363636364
11-16,89.72727272727273,209.0909090909091,123.0909090909091,34.27272727272727,1.3636363636363635,25.0,2.090909090909091,40.18181818181818,0.6363636363636364
11-17,88.63636363636364,241.0909090909091,125.72727272727273,30.272727272727273,0.6363636363636364,25.90909090909091,4.454545454545454,45.72727272727273,0.9090909090909091
11-18,83.27272727272727,228.0,114.36363636363636,28.727272727272727,1.1818181818181819,23.0,2.272727272727273,51.18181818181818,1.1818181818181819
11-19,90.9090909090909,209.72727272727272,117.0909090909091,30.272727272727273,1.5454545454545454,24.818181818181817,3.090909090909091,46.27272727272727,0.6363636363636364
11-20,85.27272727272727,206.54545454545453,122.0,28.363636363636363,1.4545454545454546,26.818181818181817,2.6363636363636362,48.36363636363637,0.5454545454545454
11-21,87.72727272727273,209.1818181818182,124.27272727272727,30.363636363636363,1.5454545454545454,26.272727272727273,2.909090909090909,45.72727272727273,0.45454545454545453
11-22,79.9090909090909,186.54545454545453,103.27272727272727,26.181818181818183,1.0,22.636363636363637,2.727272727272727,36.09090909090909,0.5454545454545454
11-23,81.18181818181819,184.0,110.36363636363636,27.0,1.0909090909090908,26.09090909090909,3.727272727272727,39.18181818181818,0.8181818181818182
11-24,79.81818181818181,191.0,110.0,29.727272727272727,0.9090909090909091,22.363636363636363,1.8181818181818181,38.18181818181818,0.45454545454545453
11-25,79.27272727272727,201.72727272727272,101.54545454545455,29.0,1.2727272727272727,23.09090909090909,3.1818181818181817,44.36363636363637,0.45454545454545453
11-26,75.18181818181819,198.45454545454547,101.0,29.181818181818183,1.6363636363636365,23.727272727272727,1.2727272727272727,38.81818181818182,0.5454545454545454
11-27,67.72727272727273,189.8181818181818,111.0909090909091,28.181818181818183,2.272727272727273,25.181818181818183,2.8181818181818183,39.45454545454545,1.0909090909090908
11-28,81.18181818181819,198.27272727272728,115.0909090909091,34.45454545454545,1.6363636363636365,24.545454545454547,2.3636363636363638,47.0,0.6363636363636364
11-29,81.45454545454545,217.0909090909091,118.18181818181819,33.18181818181818,1.7272727272727273,25.0,3.272727272727273,47.09090909090909,0.7272727272727273
11-30,84.54545454545455,221.1818181818182,116.63636363636364,30.818181818181817,1.3636363636363635,25.454545454545453,2.1818181818181817,47.90909090909091,1.0
12-01,81.81818181818181,206.45454545454547,121.0,30.272727272727273,1.6363636363636365,27.727272727272727,3.272727272727273,48.09090909090909,0.9090909090909091
12-02,84.36363636363636,202.1818181818182,114.54545454545455,25.636363636363637,1.2727272727272727,24.363636363636363,3.6363636363636362,49.72727272727273,1.2727272727272727
12-03,80.45454545454545,218.45454545454547,120.36363636363636,29.727272727272727,1.8181818181818181,24.09090909090909,3.727272727272727,54.72727272727273,0.6363636363636364
12-04,85.36363636363636,208.1818181818182,117.45454545454545,29.727272727272727,1.4545454545454546,21.09090909090909,3.4545454545454546,49.27272727272727,0.45454545454545453
12-05,86.36363636363636,215.9090909090909,117.54545454545455,29.727272727272727,1.6363636363636365,23.0,2.3636363636363638,47.72727272727273,0.8181818181818182
12-06,81.72727272727273,203.54545454545453,117.81818181818181,29.545454545454547,1.3636363636363635,22.818181818181817,2.6363636363636362,48.27272727272727,0.45454545454545453
12-07,89.54545454545455,203.45454545454547,113.54545454545455,30.09090909090909,1.4545454545454546,23.363636363636363,2.4545454545454546,45.0,1.0
12-08,80.0,206.27272727272728,112.45454545454545,26.272727272727273,0.8181818181818182,22.181818181818183,3.0,46.27272727272727,1.0
12-09,81.9090909090909,195.8181818181818,116.45454545454545,30.0,1.6363636363636365,25.09090909090909,1.9090909090909092,48.72727272727273,0.6363636363636364
12-10,86.36363636363636,202.0909090909091,120.9090909090909,34.18181818181818,1.2727272727272727,23.454545454545453,3.909090909090909,46.81818181818182,1.1818181818181819
12-11,84.72727272727273,199.9090909090909,114.36363636363636,31.09090909090909,1.0,23.818181818181817,2.5454545454545454,51.18181818181818,0.7272727272727273
12-12,85.54545454545455,206.36363636363637,120.0909090909091,29.636363636363637,1.3636363636363635,24.09090909090909,2.909090909090909,45.27272727272727,0.5454545454545454
12-13,86.9090909090909,205.36363636363637,116.63636363636364,30.09090909090909,0.8181818181818182,22.363636363636363,2.909090909090909,46.81818181818182,0.5454545454545454
12-14,84.63636363636364,203.9090909090909,113.72727272727273,28.272727272727273,1.2727272727272727,25.0,1.7272727272727273,43.90909090909091,0.8181818181818182
12-15,91.27272727272727,216.36363636363637,117.54545454545455,27.636363636363637,1.0,24.0,2.0,45.63636363636363,0.7272727272727273
12-16,83.54545454545455,195.36363636363637,116.63636363636364,26.90909090909091,1.5454545454545454,23.181818181818183,2.090909090909091,44.0,0.6363636363636364
12-17,84.63636363636364,194.1818181818182,111.45454545454545,32.72727272727273,2.0,24.181818181818183,3.1818181818181817,40.18181818181818,0.7272727272727273
12-18,87.81818181818181,192.8181818181818,113.36363636363636,28.09090909090909,1.3636363636363635,26.636363636363637,3.0,41.81818181818182,0.45454545454545453
12-19,83.27272727272727,190.45454545454547,108.0,28.09090909090909,1.1818181818181819,22.727272727272727,3.1818181818181817,39.18181818181818,0.6363636363636364
12-20,84.9090909090909,194.27272727272728,111.0909090909091,27.727272727272727,1.4545454545454546,21.727272727272727,2.090909090909091,41.90909090909091,1.0909090909090908
12-21,80.9090909090909,183.9090909090909,108.81818181818181,27.272727272727273,1.1818181818181819,23.818181818181817,2.272727272727273,37.63636363636363,0.6363636363636364
12-22,77.36363636363636,194.36363636363637,123.54545454545455,30.545454545454547,1.0909090909090908,24.818181818181817,1.7272727272727273,38.27272727272727,1.0
12-23,74.36363636363636,176.0909090909091,116.72727272727273,31.09090909090909,0.7272727272727273,27.363636363636363,2.909090909090909,34.72727272727273,0.7272727272727273
12-24,65.0909090909091,137.8181818181818,101.45454545454545,24.454545454545453,1.1818181818181819,20.363636363636363,2.272727272727273,25.181818181818183,1.0
12-25,56.09090909090909,73.81818181818181,46.72727272727273,18.636363636363637,1.4545454545454546,13.545454545454545,1.9090909090909092,7.818181818181818,1.0909090909090908
12-26,65.0909090909091,173.1818181818182,99.0,30.818181818181817,1.2727272727272727,21.636363636363637,2.5454545454545454,37.18181818181818,0.45454545454545453
12-27,68.63636363636364,210.0909090909091,93.81818181818181,30.09090909090909,0.8181818181818182,21.181818181818183,2.6363636363636362,40.36363636363637,0.6363636363636364
12-28,74.18181818181819,218.0909090909091,111.0,29.272727272727273,1.3636363636363635,24.09090909090909,2.8181818181818183,39.72727272727273,1.0
12-29,70.0909090909091,217.0909090909091,107.81818181818181,30.454545454545453,1.4545454545454546,23.545454545454547,2.090909090909091,40.45454545454545,0.6363636363636364
12-30,72.9090909090909,212.36363636363637,104.0909090909091,26.363636363636363,0.9090909090909091,21.363636363636363,3.8181818181818183,45.0,0.8181818181818182
12-31,66.72727272727273,172.8181818181818,95.0909090909091,23.181818181818183,0.6363636363636364,18.363636363636363,2.909090909090909,41.54545454545455,0.8181818181818182
